a,b,c,d,e,f,g,h,i,j,k,l,m
-1.539596155,-0.898439402,1.655224255,0.968279793,0.663833617,-4.294545888,-2.658577828,0.828245183,-2.217078613,0.666121031,0.903214481,-0.895172865,0.274524366
2.704844274,-1.061739692,-0.683868106,-0.46931649,-1.875191553,0.364271127,-1.502094057,0.006180631,-1.527479435,2.002255977,-1.733361106,-1.491560928,-0.562967464
1.366305951,-2.021915945,2.915209294,-0.31624214,-0.713064081,0.121362393,-0.207703125,-1.16902522,1.320690542,0.361884729,0.540273439,-0.232193005,0.292647769
0.020801939,-0.246081989,0.254499534,-1.063907365,2.583288938,-0.799716287,-0.233038134,0.671019226,-0.166546215,-1.456186941,-0.659305247,-1.808251235,-0.915354946
5.612721019,0.291378688,-1.771865013,-2.723851022,0.254335767,-1.007416166,0.922887098,0.618623173,-0.84739168,-2.814302643,0.59945096,-0.362364783,-1.181064165
2.150640325,-2.080264298,1.113105249,-0.870813132,-0.193453114,2.781183453,-0.616772869,-1.266092407,0.152409754,0.504833781,-0.939007328,0.522362817,-1.364516729
0.757954067,9.749715452,1.25088965,-1.976710024,-1.292292199,-3.941962961,0.323366658,-0.489420342,0.763662555,-1.776814289,-2.937485998,3.822885359,-0.609179514
-0.64682138,0.700212936,-3.063493975,-1.027403192,0.818696383,-2.251806486,-0.754961617,2.954528988,3.425628999,1.776217713,0.20074,-0.880705059,-0.157706297
-5.370950491,0.537585602,0.821035782,0.321849192,1.0090366,0.650149055,0.334026261,-0.681052033,1.100829678,0.963269619,-1.403103454,-2.127145646,-0.346837023
2.236689663,-2.676364262,1.79834326,0.120657924,-0.382397345,0.5837247,-2.056420301,-1.049429468,0.745553192,0.305523571,-0.71986763,1.153580169,1.038124896
0.346035196,-0.86063129,0.334045606,-0.685413332,1.636723781,0.158570167,-0.480519652,0.302186021,1.049324052,-1.650977717,-1.280510302,-2.288460146,-0.199994251
5.124012554,-0.036371986,-1.590155221,-2.628102069,-0.36124487,-1.015824037,1.299464814,0.231550757,-0.317022262,-1.821886505,0.279272677,-1.030643038,-0.478378443
0.946273437,-1.276482707,-0.541174531,2.885573864,-0.595747336,0.237274501,2.711415407,-0.469506995,0.879899534,-0.81604085,-1.710028258,2.200802467,0.458472035
3.399488754,-2.729484497,-0.764116637,1.684282037,-0.387099531,-0.362534421,-2.831562462,1.295164457,1.199308582,0.870233,0.192148786,0.303956236,0.810383043
2.183362288,-2.649322791,1.849517138,-0.026964805,-0.368144163,0.478270893,-1.921291271,-1.050279335,0.745438407,0.218923935,-0.712115124,1.173419903,1.086302103
2.804562418,-2.57784766,-2.017997187,6.506929612,-3.425494844,-4.768240917,1.466473173,-0.276243879,1.031675861,-2.41532514,0.1041237,-0.460574561,0.865769755
-0.797276696,-0.459564323,-0.393247594,1.334506183,-3.34830169,-0.186806243,-2.919383335,0.219640043,-0.424664262,0.513302843,-0.113418647,-1.452477672,-0.501024411
-2.125991508,-0.014831807,0.180322874,-1.446438173,-1.862891536,-1.248751487,-0.227033432,2.097293168,0.430333403,1.584764684,0.379703218,1.124645803,-0.458303512
-2.024131227,0.152936576,0.360189956,-1.881882142,-2.168274104,-1.84121944,-0.053511579,0.868803805,-0.841964007,0.149296922,-0.832563568,0.035577159,0.532830568
-0.812684898,0.029586537,-0.576643404,0.043359622,-3.320999444,-1.965656974,-1.759748634,0.239458038,-0.302120854,-0.392760183,0.008048734,-1.380169663,0.46955241
2.518392389,-1.848140146,-0.914732979,1.142015897,-0.453075181,-0.240652481,-2.841167002,0.480110805,-0.081201222,-1.023534028,-0.619427922,-1.901524448,-0.033676965
0.012452193,-0.454961264,-0.245247168,0.237653635,-2.859214674,-2.213940167,-1.694183204,0.060649935,-0.761284803,-0.568444165,0.227272027,-1.031103296,0.614302702
-2.570153132,0.530973375,-0.435096729,-2.794846386,-1.689858982,-0.297643242,1.732878924,0.785654082,-1.597393883,-0.600589546,-0.36825992,1.959975402,0.282934726
3.737001322,-1.099438123,-0.820408067,-0.891420551,-0.626532979,1.83029902,-0.146683724,0.625768811,-1.896849793,0.221396248,-0.944548695,-0.441159648,-0.301124339
5.298987074,0.150972201,-1.202573451,-2.566935676,0.157414163,-0.941580897,1.210277522,0.681326053,-0.475757441,-3.40195556,0.996202015,-0.358435804,-0.884650904
4.299052891,2.665364273,4.730991479,-0.645758195,-1.091826147,-0.949781127,-0.240308714,-3.939059399,2.286347792,-0.061235963,1.307561293,0.702970735,-1.397506242
-3.748838807,0.058580228,0.72372643,0.798658001,-1.715850331,2.343900201,0.081660414,-1.724529275,-0.659397542,0.359119822,3.018574763,1.304379349,-1.031886873
-0.499924941,-0.188525022,-0.797979774,1.08647736,-3.199774811,-0.569643801,-2.670750778,0.417892778,-1.101235797,0.586559641,-0.244688168,-1.254141131,-0.866102408
2.042744588,-1.852775007,-0.735087231,0.217911661,0.430248844,0.929126184,-1.657930484,-0.512968029,-0.051152117,-0.927900247,0.073710832,2.019607507,0.631728959
0.703752358,-1.66105635,0.147592513,0.957415146,2.042370473,-1.79881172,-2.088261009,-0.190557234,0.226903847,0.038007767,-1.498880615,-1.609692693,2.038402122
-0.945513202,-1.413251137,3.440089803,0.27729414,2.762845656,-4.871193945,-1.418900111,0.943422397,-2.700185073,-0.211153332,0.394953265,-0.208540981,1.532617777
1.448582441,-1.426524712,0.47254695,-0.303789215,3.077926188,-0.803083834,0.479554817,3.700274284,0.48899062,2.942392571,1.25648919,-0.628306452,-1.927063356
2.900244425,0.988088428,-3.311664998,1.621002652,-0.608393603,3.21515992,0.927055232,2.017752175,-2.613523976,-1.83995108,3.984854726,1.126039813,6.748492836
2.619417856,-1.680854842,-1.136798028,0.145127512,0.241954691,2.73069634,-1.664229734,-0.575885484,-0.660745998,-0.13081606,-0.154858072,0.438547315,-0.938387216
-1.556112676,2.310808472,-5.873177148,1.246990074,2.285327111,1.391900317,-0.672991215,-0.736120745,0.179529896,-0.170011611,-0.416131228,-1.320972908,0.201762402
3.314275834,-0.612639442,-2.185225182,-1.616402005,-1.113624367,0.629556214,-0.651030814,-0.282260587,-1.574131397,1.853938381,-2.157726586,-0.884797418,0.030812607
-2.694320565,0.600922756,-0.915225712,-0.449993367,-0.808391633,-1.300749394,-1.181595487,0.200127533,1.044941103,-0.431410122,-1.016954685,-1.473487017,0.595278715
3.320713053,-2.570899527,0.352275067,-1.159496998,-0.468303627,-0.238816797,-0.586484792,-0.991723781,-0.899789399,1.40118466,0.285475509,1.267744533,0.157347277
3.179795647,-0.955717087,-1.886010581,0.254737727,-0.406418986,0.102501861,-1.157744964,-0.082918784,-2.204600711,3.270868169,-1.786697046,-1.16378869,0.02527186
-1.761921293,1.738173343,-4.67708501,1.111295048,0.677300374,1.370530915,-1.079955881,-0.472765556,0.46778539,-0.828224724,-0.001020279,-1.085203306,0.086051245
2.72236772,0.183444721,-0.559650365,-1.81487705,-0.041397077,0.361089718,-0.469766652,-0.26957953,-1.025176701,0.441663243,-2.25597893,-0.538136691,-1.318252467
4.079987589,-0.388417383,-2.976199646,-1.74213601,0.602842766,1.062059364,0.3013455,-0.204747504,0.221742116,-2.689993926,-0.428021359,0.997563926,0.105433416
3.585690986,-0.584113243,-0.985790557,1.554787485,0.470555656,0.629888757,-2.101611433,0.4715704,-1.845025723,-0.62302704,-0.502811644,2.199291957,2.36044544
0.635966338,-2.707571616,0.459402597,6.11439439,-3.270143537,0.952951519,3.131034887,0.447089288,-0.09687118,0.146985459,-1.848816613,0.542066055,2.225973801
0.271131156,-2.395967477,3.843819268,0.131742338,0.425726264,-1.290218199,-0.867453641,-0.510678167,-0.286014362,0.172569726,0.326149622,-0.360871215,0.476389321
1.756162178,-1.959331594,1.158586125,1.906690233,-0.727312796,0.506451265,0.094602792,0.051593799,0.178904596,-3.271429747,2.136824896,-0.634820051,2.948332458
-2.747940013,0.299258212,-0.113755036,-1.225522161,0.048134508,-2.654663951,0.334839887,0.382342356,-0.303838364,0.297785009,-0.887039286,0.324695994,1.962734359
-1.507526545,-0.034772698,0.35005178,-1.791976827,-0.860534831,-1.8553979,-0.073389263,0.980891478,-1.071063781,0.45255356,-0.847562849,0.163926829,0.261939074
-2.110101938,0.036862729,0.122245255,-1.768221858,-2.172732305,-1.297053171,-0.307301425,0.918666,-0.881700049,-0.252307187,-0.858810694,0.443408548,0.488403804
0.340238084,-1.363090047,3.980573737,0.656715583,-0.165791378,1.177056588,-0.582128378,0.432512977,0.525377875,-0.100318047,0.574138061,0.343586018,1.939622863
3.224847734,-1.0192458,-2.046513758,-0.110055635,0.725107376,1.124141775,-1.356713488,-0.022482256,0.494271247,-1.609763114,0.286220625,0.882877124,-0.624271611
3.043894746,-0.152723721,-0.609954017,-1.699054826,-0.28931534,0.441676654,-0.539282338,-0.240108845,-1.212505887,0.891812288,-2.28961281,-0.733791529,-1.144675031
0.503870393,0.33588284,-2.001135763,-0.071750684,-2.168798639,-0.88799352,-1.018799175,0.775322519,-2.384277048,-0.160854805,-0.520446643,-0.054072491,-1.553064223
-2.742593607,0.308205883,-0.9417717,-1.914827875,-1.067296767,0.247680881,0.294518334,0.696975314,-0.737631393,-1.263666796,-0.453895058,1.348836577,0.747297424
4.626434144,-0.334777406,-4.413108276,-1.260948493,2.133317253,0.665400889,-0.732322695,2.285741475,1.537614688,-0.650838457,1.644734976,2.012381386,-2.366777702
0.455468538,-2.320143001,-0.361651314,6.109427075,-2.744591037,0.653402963,4.453783019,0.091428947,0.311051761,0.018633706,-2.444337277,2.070536598,1.43621552
1.330745518,-2.119898838,3.273170198,-0.456151564,-1.009083674,-0.110841482,-0.058454541,-1.27748913,1.241547545,0.496264245,0.836796927,-0.319734957,0.233732841
0.989527201,-1.148929193,1.576530257,-0.8996312,1.887238541,-0.402263967,0.631418216,-0.299029465,-3.218610013,0.657095228,0.328185403,-1.606508293,-1.073996586
0.169855122,-1.376038907,-0.647603625,4.588504186,-1.021362669,-0.544345577,5.532865599,-0.318227374,0.218919177,-0.856928895,-1.458195291,2.650263969,-0.128020454
0.198667931,-0.549631206,-0.503605872,0.883529693,-3.025044305,-0.251235755,-2.689032955,0.239261118,-0.922462259,1.13834545,-0.602255544,-1.575113497,-0.639938281
2.08261741,-1.971725157,0.379818563,0.264643293,-0.00803738,0.68525753,-1.482027517,-0.039933461,0.024318435,0.993355708,-1.314244031,-0.365251798,-0.547517149
2.313653925,-0.854325147,-1.680618978,-0.275107945,2.726161498,0.013317879,0.002008112,-0.045439986,-0.667711045,-0.385217182,-1.623500334,-1.793015452,-0.109294846
1.221124368,-2.364060032,0.762340086,-0.521305329,0.559427331,0.929969973,-0.284951892,-1.961470514,-1.320490311,1.148948042,0.396892295,3.115429208,0.759597903
-1.814541199,0.110701642,0.170396897,-1.957115402,-2.420603314,-1.930323215,-0.228092155,1.0783375,-1.245534272,0.21515824,-0.843855509,0.404332677,0.519278438
-3.160335284,-0.334822764,0.00677717,-0.958979249,-1.016398047,1.396448454,-0.554007318,0.519246474,0.832327794,-1.810446154,-0.72707456,0.717333532,0.137491608
2.066638779,-0.759549486,-0.749077354,-0.056156452,1.579756681,-1.049640356,0.389618744,-0.386531029,-2.828026468,1.043419224,0.777593925,-1.526718957,0.874203276
2.347582821,0.230711552,0.587939845,2.191591482,-1.132439859,1.968786762,3.551284545,4.766948132,-0.19658748,0.546618913,-1.469731474,-0.422584744,-0.717174826
3.172721109,-2.55660969,-2.376797853,6.426588247,-3.365898812,-4.468453153,1.698737778,-0.379993161,1.104330904,-2.472712265,0.438053763,-0.372430165,0.721720673
-1.899938708,2.77456907,-6.469650454,1.19636509,2.301214546,1.365624046,-0.730949401,-0.60563091,0.196105005,-0.503826889,-0.219420093,-1.311617341,0.03596211
5.281616835,0.158710818,-1.221360929,-2.478974889,0.146385478,-1.00235852,1.098944352,0.707818146,-0.548645821,-3.418317364,0.957520438,-0.366141097,-0.889411913
2.078348606,-2.596072009,1.950290097,-0.317667405,-0.340076418,0.270608456,-1.655191596,-1.051952915,0.745212371,0.048389634,-0.696848684,1.212488834,1.181173937
1.551887367,-2.088466712,2.692678866,-0.519750187,-0.717607241,0.663363139,0.571456709,-1.282650321,1.323387848,0.064449542,1.097958631,-0.362766152,0.013423865
3.392517956,-2.650055937,-0.355381854,1.245729935,0.018857093,-0.654461664,-2.466586077,2.173177818,2.301102,1.471194299,0.559524721,0.881661517,0.405066127
3.304773814,-2.561455186,0.364959084,-1.15523947,-0.466373937,-0.208539053,-0.552875339,-0.997960752,-0.870907135,1.369599001,0.305068058,1.24109087,0.14774733
1.378060709,-2.211537188,2.649404385,-2.237008573,-0.221467651,-1.148986912,0.139788565,-1.091047851,0.726023406,-1.030921298,-0.516253382,1.367401518,1.74021495
-1.205537994,-0.366137024,0.316294162,-0.284033167,-3.146575221,-0.831870981,-1.744112011,0.586095784,0.715950324,-0.662764323,-0.2738578,-1.132133689,-0.56452564
1.689257329,-1.756532936,0.726287123,-0.697945912,-0.792351115,2.641831418,-0.402838703,-1.183220365,0.131435781,0.915773991,-0.539240308,0.358099657,-1.007604084
-0.64164457,0.022648196,-0.726009561,0.282249148,-3.290358191,-2.233366533,-1.71570088,0.138266085,-0.785493512,-0.010735385,0.090201132,-1.336534119,0.738548951
1.022246914,-2.042081955,-0.323163191,5.755975306,0.104249445,-4.496894582,2.822191613,0.578980142,2.466755808,-5.141421079,0.061733408,-2.302144398,-0.041336698
0.504826209,0.194523748,-1.263860351,-2.593714302,-3.835129306,-0.686491338,2.665789003,2.545302117,0.152793242,2.676517254,1.823706559,0.277750806,0.594146775
2.74935889,0.305838011,0.232047509,-1.326481977,0.394964594,-2.45453451,-0.573471977,0.620778871,-2.124137628,-1.127230284,-1.211918284,1.088963404,1.313170846
-1.139600588,0.828628837,1.030268918,-2.482649982,-3.182709175,-0.792005659,0.47443819,1.408102253,-2.107752474,0.182973556,-2.261256504,-1.121479147,-2.165197838
-1.873621171,0.85705836,0.620068294,-2.376890221,-2.874460698,-0.681749343,0.356251484,0.628042098,-2.266830901,1.476907601,-2.23283538,-0.217744128,-0.797179942
1.429798367,-1.474978438,0.236162293,-0.144814778,3.031227879,-0.525390996,0.294520186,3.295961203,0.262117298,2.493151402,1.169811959,-0.644984773,-1.909511922
-5.066163361,0.77515588,0.228934458,-0.007869309,1.054325819,0.026912539,0.124850997,-0.513080969,1.1947389,0.78765391,-1.48578932,-1.898813955,0.207474216
2.537146612,-1.547855129,-1.000319764,0.020752186,0.474546998,2.675652062,-1.514786508,-0.450969735,-0.518488341,-0.244241742,-0.346802996,-0.077237546,-1.084487385
-4.223313302,1.033205966,1.549879555,-2.576362072,-1.280846215,1.263639833,1.089909454,-0.309232762,0.462757011,-0.302091641,-1.425243712,-0.037470726,-1.408927424
1.066623319,-1.22889773,-1.405641748,1.11902991,-1.771905559,1.561402311,-1.463554572,-0.789127216,-0.343757906,1.772906769,-0.564421431,-0.268103148,0.144985198
2.5091338,-2.09912586,0.19411163,0.139793943,-0.068297481,1.857556755,-1.875709,-0.765608184,-0.022152623,0.113785097,-0.452079494,0.626711139,-0.169048846
2.748653433,1.628625079,2.701179132,0.915709575,0.455443037,1.893769942,-0.942241026,2.793164728,-1.271252115,-2.088044969,-1.313123273,1.033684257,2.267795044
-1.141954629,-1.233420127,3.040096099,0.397084896,2.271198877,-4.865616009,-1.699686099,0.930486816,-2.55914098,-0.113949309,0.431961557,-0.435782454,1.276053994
5.393875957,0.176173383,-3.561284841,-1.904394801,1.334238957,-0.818931867,-0.000295494,0.137333601,-1.969801385,-0.136287873,-1.063367182,-0.681494514,-1.321422066
0.91257691,-1.482691228,1.799793056,1.683559672,-0.735940511,0.714541226,0.139969329,0.734462667,0.253503385,-2.307517896,1.477730945,-0.860665499,2.201991392
3.371546625,6.186088441,3.408718465,0.357672196,2.273626508,-1.800816526,-1.673112592,-1.906273551,0.35480878,-0.787959155,-3.168596492,2.313471825,-1.148859277
1.868864882,-1.735898174,0.749176986,-0.920299222,-0.303670692,0.815150992,-0.010498248,0.524956751,0.191585985,1.259570909,-0.886098266,0.236875514,-0.40651664
2.101913071,-2.323944387,2.898870514,-2.380422149,0.099573332,-0.687260935,0.118484065,0.974848559,1.85674456,0.376157074,-0.346850286,1.116135552,-0.20391009
0.862856017,0.106339798,3.348100797,1.605198222,-0.039116304,3.463362343,0.035810238,1.424298665,0.356784625,-0.225354396,1.269303265,-0.452777712,2.554404393
6.452794512,4.359621473,1.967655402,-2.557223771,-2.131491952,-3.04366847,1.147065713,-7.481933878,2.174416503,2.089452843,3.150101288,-1.708905971,-0.074144696
-2.698117733,0.709024056,-0.947771678,-2.976288453,-1.293856932,0.074858364,2.042204891,0.738226061,-1.779293259,-0.878369621,-0.199455985,2.34655653,0.47394644
-2.488747555,-0.358286673,0.475642692,-0.803086327,1.036044535,-2.837352862,0.465732771,-0.003584996,0.139576638,0.355200348,-0.638366809,0.836411734,3.016501245
1.227718521,-1.186416621,-1.462491569,1.526371401,2.188278327,1.461784043,-0.211900806,-1.630477525,-0.081547066,2.257965684,-1.899942896,-1.382020726,1.360051814
2.084416483,-1.95755179,1.114398298,-0.847535022,-0.138875746,2.440958936,-0.741096558,-1.184244709,0.23018096,0.203147712,-0.831923743,0.439860408,-1.254617351
1.455448487,-2.18911315,1.205559332,0.917537459,0.270965223,0.61165847,-1.490232789,-0.54456044,-0.667511666,0.938363477,-0.858559285,-0.792224105,-0.326056028
3.328521307,-2.576908351,0.230921164,0.621194816,0.30347956,-0.803094545,-1.996668914,2.784845474,3.047945959,1.872416103,0.726609458,1.238225499,-0.078117898
2.296877147,-2.077528037,2.0372949,-1.559274021,1.329322706,-0.417875771,0.174046511,3.124667462,1.845203691,2.207206452,0.489039799,0.351989028,-2.058807594
1.222276725,-1.714399292,-2.197476734,5.881398519,0.282840397,-2.763355585,4.295317517,0.109361243,-0.689091769,1.857473418,-1.590730501,0.491985857,-1.739877786
4.140698098,-0.718913272,-0.230938163,-2.220979041,0.273641461,-1.097021495,1.209494614,1.12970627,1.241997393,-2.173612012,2.005295938,1.196190827,0.284294225
3.514429669,-0.764073538,-3.030155946,-1.168336823,0.626514678,1.919206132,-0.313707134,-0.480859164,0.211520955,-1.978776321,-0.718389233,1.158320518,0.082066337
-1.003612661,-0.685921849,1.32347818,-0.587937604,-0.304174724,-0.710618916,0.027697614,3.163858982,3.159564044,2.908095879,1.59519583,1.395163297,-0.526893488
2.203947497,-2.01353769,-1.350923463,1.977638233,0.629190286,0.855760905,-1.760110971,-0.901528479,-0.193550394,1.206073889,-1.159989341,-0.989735927,1.443045899
0.609037166,-2.47790294,2.742105771,-0.664657219,0.889545591,0.648752672,-0.514960622,-0.708735452,-0.314855851,-0.848616141,0.308729619,2.517043707,-1.509093658
1.201844602,-1.451211036,1.458090882,-1.840965314,0.457550919,1.497103554,0.892020622,1.432187112,-0.987593929,-0.707792492,-1.652837647,-0.059759773,-0.605042318
2.545210853,-1.807330973,-0.949426576,0.984895214,-0.354418138,0.220373292,-2.667294855,0.334775314,-0.16784848,-0.889149725,-0.561646384,-1.600449706,-0.20774078
1.980743363,-1.936658595,1.109255411,-1.211492967,0.178844697,2.249163979,-0.424687955,-1.099780894,-0.525150988,0.378782786,-1.07921483,1.124697062,-1.245085271
0.880386427,-1.945950713,-0.148640006,5.269680094,0.521218174,-4.120336178,2.719159556,0.609332473,2.457517013,-5.074016527,-0.066704857,-2.429450695,-0.116556268
0.858445773,-1.02280525,1.039640471,-1.051171217,3.105126497,-0.184439941,0.36053486,1.240033985,1.485935932,-0.592423301,-1.250600198,-2.415680259,-0.235869859
5.342632252,11.6748178,3.308261083,3.39323816,0.786609556,2.583239212,0.194424496,2.583469038,-0.634517053,-1.12747575,1.669573473,-1.309077677,0.789372076
4.940724481,-0.304596486,-2.031176362,-2.6428307,-1.029403487,-1.062575095,1.373129999,-0.297703611,-0.082946209,0.08261393,-0.472554374,-1.812276239,0.044144367
4.318832869,-0.78322309,-0.835565844,-1.542180809,-1.024927963,0.997810357,0.698506605,0.990810458,-2.177547319,0.335933571,-1.198833705,-0.881335461,0.114670302
1.245347209,-1.446737901,1.511242045,-2.081111774,0.328974717,1.52191595,0.696549627,0.642204961,-1.386328906,-1.022689894,-1.925392568,0.622549521,-0.489462486
-0.020839593,0.380066011,-3.134055298,-0.845458259,1.409066657,-2.294861551,-0.751064766,3.337591277,3.760329577,2.314483699,0.377980044,-0.492890737,-0.071541008
0.643509384,-2.462393476,2.643667332,-0.685524899,0.962762222,0.741286759,-0.484835949,-0.712011877,-0.378964042,-0.902771596,0.32610812,2.607627274,-1.664472722
0.606921357,-0.145529893,-3.58442752,1.496135853,-2.78783447,1.367920343,-1.231989817,-0.813684747,-0.794104399,2.735877855,0.115511487,-0.353611252,0.566096166
-3.347722997,1.009495994,1.445110263,-2.580967979,-1.837735785,0.720373058,0.954576508,0.175738123,-0.285254232,-0.149947559,-1.706706746,-0.39266633,-1.716315163
-1.376326687,1.380940611,0.076655966,-2.819306901,-3.12885998,-2.145137553,2.946966733,0.373925623,-1.408678913,0.788343609,0.448306905,-0.170067373,1.844793831
2.118499309,-2.324492952,1.612819688,-0.035869381,-0.245604534,0.576401994,-1.959293322,-0.961195879,0.732800769,-0.138531174,-0.591415494,0.846840934,0.614534564
-0.033852106,-0.755717918,0.747912065,-1.00311887,3.603561065,-0.696122799,0.209916231,0.588770257,0.261107282,0.101178505,-1.027178785,-1.311165653,-0.456602126
-1.682793915,0.867929486,0.738911808,-2.414395156,-2.965906773,-0.678865336,0.401761433,0.822986466,-2.248206087,1.170271038,-2.273132551,-0.469475847,-1.190208166
4.204974997,-0.840366656,-0.431861863,-1.202462434,-1.028054766,0.6589148,-0.883154598,-0.30706697,-1.727752658,2.181391432,-2.389776881,-1.128299555,-0.804993332
2.043622197,0.550687953,2.965496115,1.640202959,-0.304951084,3.699213166,-0.787595145,2.88196087,-0.4689207,-0.483888912,-0.253235481,-1.236693568,3.004500224
2.223379627,-1.544788294,-0.266916315,-0.604932768,0.159516463,2.566509468,-0.827339808,-0.012898049,-0.834864851,-0.467901358,-0.832037271,0.121859148,-0.925274396
2.170516611,0.356114056,-3.970599252,-2.047307602,-1.02082136,0.496795435,-0.472030383,-0.472864394,-1.169274087,1.000427944,-1.832843055,-0.171468225,0.732559672
-2.255197682,1.196032409,-2.609558949,-1.910750057,-0.408856252,-0.205952999,0.63131309,0.578537662,-1.537199665,-0.817081012,-0.261149476,1.185008605,0.936356007
0.998789665,-1.471437592,1.784283219,0.647733646,1.844207539,-1.705331129,-0.240063052,-0.320603596,-2.350018087,0.456776994,0.990106556,-2.248767981,-0.158821602
6.601137077,0.981544393,-4.068102784,-3.213550679,0.620885107,-0.780475592,0.200400275,0.568510523,-2.191409669,-1.029004701,-0.644277769,-0.681958564,-2.061733264
0.444585352,0.078235514,-3.892754027,0.887855633,-3.149138203,1.606546743,-1.049568484,-0.932822152,-0.477087582,2.164048736,0.107850353,-0.168658763,0.642093333
-0.922567334,-0.208839214,-0.391468925,0.630518706,-3.300835063,-0.653144715,-2.659791817,0.423743741,0.039540413,-0.01183378,-0.246707682,-1.555567965,-0.582046081
-0.785525323,-0.352499984,-0.423998512,1.360447131,-3.418486795,-0.480322941,-3.088110651,0.386218212,-0.628240547,0.860492391,-0.1304228,-1.539298838,-0.691454146
6.362711596,5.187543517,-5.417762014,-0.143702941,3.134990971,3.158609097,3.459448661,3.64376201,-4.225005527,-2.553712937,2.987906503,-3.027282335,-0.249305354
0.994878929,9.949549362,1.006625452,-4.006275288,-1.00649803,-4.071708845,2.534207587,-0.545957802,0.304283348,-2.588028315,-1.886099333,3.284653886,-1.348731145
1.796356783,-2.223477163,-0.806468287,0.421376311,0.51996223,0.9076506,-1.637988471,-0.825408658,-0.256965832,-0.767512163,0.296239938,2.559201378,1.131864766
3.110464677,-2.481404237,0.511484533,0.295138664,0.44498626,-0.844490616,-1.562767582,2.818157628,3.885820931,1.812865716,1.587288576,1.14925121,-0.491186472
0.292843602,-1.349768645,-1.038149175,4.639609591,-1.149305366,0.168926963,5.193987943,-0.208286583,0.904225503,-1.110608206,-2.031623107,3.560800429,0.431624664
0.029726162,-2.73965758,4.42152391,-0.328663061,-0.373290339,-0.953315614,-1.020860926,-0.657169253,0.792731286,0.072644292,0.000913643,0.957703139,1.184920268
5.174478939,6.538418316,0.302705336,0.712773015,3.507923433,-0.433768942,-1.044372289,-1.772151663,-0.080209074,-0.751429988,-2.28727804,1.400115399,-2.337458024
-0.478755663,-1.431193345,0.354978861,4.79717177,0.064858443,-2.703671091,6.033362997,-0.325560604,-1.944877984,-0.800676517,0.82951541,0.470539673,-1.957028108
-1.878119964,-0.077129966,-0.242009628,-0.675048206,-2.417891372,-0.185973991,-1.50058627,0.548214471,1.1005159,-1.467307854,-0.457802185,-0.766836982,-0.252914326
-0.683781824,-0.396599586,-0.450816182,1.412906339,-3.420699252,-0.475630176,-3.143694221,0.321935212,-0.688787267,0.796330152,-0.175876565,-1.589507423,-0.634483634
-0.384550044,-0.464561582,0.207250921,-2.357341396,-0.44487242,0.75274131,0.974098798,0.975814737,-1.520409293,-1.091405641,-1.321823187,0.794583808,0.323921409
2.845071628,-1.625326892,0.665293704,-1.654324203,0.380087066,-1.010147839,0.914339992,1.443759167,2.836969671,-0.831206577,2.767931249,2.709955549,1.380532422
3.268615646,-2.566279256,0.528206255,-1.166870557,-0.607101776,-0.579926824,-0.834668171,-1.009208803,-0.984818083,1.5636166,0.191613288,1.263309564,0.228044365
-0.885978462,-1.313943809,3.337379038,0.282736638,2.77428269,-4.841086595,-1.352868756,0.843458225,-2.469516074,-0.296298434,0.168953363,-0.458414769,1.595910347
2.50680743,-1.722416666,-0.170772365,-0.295779774,-0.015455041,2.490271527,-0.248831387,-0.896526437,0.066142819,-0.38771612,0.556388683,-0.143014244,-0.910866262
5.07742425,0.562645761,-1.621910208,-2.526216143,-0.989265714,-0.760931884,1.512523018,-0.574025981,0.051256549,0.248174675,-0.359828641,-2.032189059,0.192822792
2.015696741,-1.495399293,-0.292763553,0.197704807,0.630708317,1.666016579,-0.041678567,-0.830743965,-1.841085512,0.48316266,1.360674534,2.660178575,2.407239128
3.195978707,-2.537089657,0.906253706,-0.093230411,0.306994319,-0.680014993,-1.513809245,2.783658914,3.000017092,1.832520803,0.526978132,1.134581758,-0.527670198
1.164161588,-2.043954238,1.83824511,0.894281591,0.846108557,-0.340583704,-1.141700762,-0.440579602,-1.214060358,0.697440768,-0.196986847,-1.469102048,-0.466576639
1.881715112,0.359881588,2.796270927,1.066101173,-0.239068151,3.521427786,-0.425312081,2.755204897,-0.643648854,-0.659746613,-0.554634628,-1.136517356,2.520669179
1.790433509,-1.680492476,0.158109189,0.080291645,2.63341329,-0.687962742,-0.033136491,3.571331621,0.58959824,2.88891267,1.427670648,-0.14682956,-1.81383498
2.051792438,-1.165603852,0.282774078,-0.058513763,0.338524565,0.368564701,-1.440244485,-0.905700648,0.759965088,-0.300006484,-1.111615873,-0.132900713,0.428240759
-1.682351677,-0.739767977,1.916048653,1.496988442,4.009310957,0.002671935,-0.143251959,-0.575283306,-4.950102276,1.672530786,2.44356979,1.672066683,-2.567882214
3.902909333,8.823244332,4.245562275,2.158219591,2.961384246,-0.092489451,-0.595897175,0.57236745,-0.25770048,-0.927290554,-0.943894881,0.216908141,0.624592657
3.157686036,-1.39321435,0.048242245,-1.567130625,-0.758416155,1.110313063,-0.183306701,0.283479627,-1.641136679,1.210486866,-2.320128241,-0.948967607,-0.465095196
0.803816852,-1.905401775,-0.152159354,4.729931631,0.793846704,-4.053951571,1.878026091,0.487580701,2.104247525,-4.266387501,-0.280726797,-2.318412888,0.430152315
